step,time_s,red_score,looming,visible,attack,mode,danger_score,forward_velocity,dragonfly_state
2093,0.20929999999999327,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2094,0.20939999999999326,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2095,0.20949999999999325,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2096,0.20959999999999324,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2097,0.20969999999999323,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2098,0.20979999999999321,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2099,0.2098999999999932,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2100,0.2099999999999932,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2101,0.21009999999999318,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2102,0.21019999999999317,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2103,0.21029999999999316,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2104,0.21039999999999315,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2105,0.21049999999999314,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2106,0.21059999999999313,7.8125e-05,8.680555555555557e-06,False,False,watch,0.007667824074074075,3.5,looming
2107,0.21069999999999312,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2108,0.2107999999999931,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2109,0.2108999999999931,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2110,0.21099999999999308,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2111,0.21109999999999307,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2112,0.21119999999999306,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2113,0.21129999999999305,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2114,0.21139999999999304,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2115,0.21149999999999303,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2116,0.21159999999999302,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2117,0.211699999999993,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2118,0.211799999999993,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2119,0.21189999999999298,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2120,0.21199999999999297,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2121,0.21209999999999296,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2122,0.21219999999999295,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2123,0.21229999999999294,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2124,0.21239999999999293,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2125,0.21249999999999292,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2126,0.2125999999999929,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2127,0.2126999999999929,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2128,0.21279999999999288,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2129,0.21289999999999287,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2130,0.21299999999999286,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2131,0.21309999999999285,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2132,0.21319999999999284,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2133,0.21329999999999283,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2134,0.21339999999999282,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2135,0.2134999999999928,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2136,0.2135999999999928,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2137,0.21369999999999278,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2138,0.21379999999999277,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2139,0.21389999999999276,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2140,0.21399999999999275,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2141,0.21409999999999274,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2142,0.21419999999999273,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2143,0.21429999999999272,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2144,0.2143999999999927,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2145,0.2144999999999927,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2146,0.21459999999999269,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2147,0.21469999999999267,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2148,0.21479999999999266,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2149,0.21489999999999265,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2150,0.21499999999999264,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2151,0.21509999999999263,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2152,0.21519999999999262,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2153,0.2152999999999926,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2154,0.2153999999999926,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2155,0.2154999999999926,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2156,0.21559999999999258,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2157,0.21569999999999256,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2158,0.21579999999999255,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2159,0.21589999999999254,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2160,0.21599999999999253,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2161,0.21609999999999252,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2162,0.2161999999999925,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2163,0.2162999999999925,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2164,0.2163999999999925,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2165,0.21649999999999248,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2166,0.21659999999999247,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2167,0.21669999999999245,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2168,0.21679999999999244,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2169,0.21689999999999243,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2170,0.21699999999999242,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2171,0.2170999999999924,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2172,0.2171999999999924,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2173,0.2172999999999924,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2174,0.21739999999999238,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2175,0.21749999999999237,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2176,0.21759999999999236,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2177,0.21769999999999234,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2178,0.21779999999999233,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2179,0.21789999999999232,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2180,0.2179999999999923,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2181,0.2180999999999923,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2182,0.2181999999999923,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2183,0.21829999999999228,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2184,0.21839999999999227,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2185,0.21849999999999226,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2186,0.21859999999999224,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2187,0.21869999999999223,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2188,0.21879999999999222,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2189,0.2188999999999922,7.8125e-05,0.0,False,False,watch,0.003870081018518519,3.5,looming
2190,0.2189999999999922,8.680555555555556e-05,0.0,False,False,watch,0.003978587962962963,3.5,looming
2191,0.2190999999999922,8.680555555555556e-05,0.0,False,False,watch,0.003978587962962963,3.5,looming
2192,0.21919999999999218,8.680555555555556e-05,0.0,False,False,watch,0.003978587962962963,3.5,looming
2193,0.21929999999999217,8.680555555555556e-05,0.0,False,False,watch,0.003978587962962963,3.5,looming
2194,0.21939999999999216,8.680555555555556e-05,0.0,False,False,watch,0.003978587962962963,3.5,looming
2195,0.21949999999999215,8.680555555555556e-05,0.0,False,False,watch,0.003978587962962963,3.5,looming
2196,0.21959999999999213,8.680555555555556e-05,0.0,False,False,watch,0.003978587962962963,3.5,looming
2197,0.21969999999999212,8.680555555555556e-05,0.0,False,False,watch,0.003978587962962963,3.5,looming
2198,0.2197999999999921,8.680555555555556e-05,0.0,False,False,watch,0.003978587962962963,3.5,looming
2199,0.2198999999999921,8.680555555555556e-05,0.0,False,False,watch,0.003978587962962963,3.5,looming
2200,0.2199999999999921,8.680555555555556e-05,0.0,False,False,watch,0.003978587962962963,3.5,looming
2201,0.22009999999999208,8.680555555555556e-05,0.0,False,False,watch,0.003978587962962963,3.5,looming
2202,0.22019999999999207,8.680555555555556e-05,0.0,False,False,watch,0.003978587962962963,3.5,looming
2203,0.22029999999999206,8.680555555555556e-05,0.0,False,False,watch,0.003978587962962963,3.5,looming
2204,0.22039999999999205,8.680555555555556e-05,0.0,False,False,watch,0.003978587962962963,3.5,looming
2205,0.22049999999999204,8.680555555555556e-05,0.0,False,False,watch,0.003978587962962963,3.5,looming
2206,0.22059999999999202,8.680555555555556e-05,0.0,False,False,watch,0.003978587962962963,3.5,looming
2207,0.220699999999992,8.680555555555556e-05,0.0,False,False,watch,0.003978587962962963,3.5,looming
2208,0.220799999999992,8.680555555555556e-05,0.0,False,False,watch,0.003978587962962963,3.5,looming
2209,0.220899999999992,8.680555555555556e-05,0.0,False,False,watch,0.003978587962962963,3.5,looming
2210,0.22099999999999198,8.680555555555556e-05,0.0,False,False,watch,0.003978587962962963,3.5,looming
2211,0.22109999999999197,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2212,0.22119999999999196,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2213,0.22129999999999195,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2214,0.22139999999999194,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2215,0.22149999999999193,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2216,0.22159999999999191,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2217,0.2216999999999919,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2218,0.2217999999999919,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2219,0.22189999999999188,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2220,0.22199999999999187,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2221,0.22209999999999186,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2222,0.22219999999999185,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2223,0.22229999999999184,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2224,0.22239999999999183,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2225,0.22249999999999182,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2226,0.2225999999999918,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2227,0.2226999999999918,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2228,0.22279999999999178,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2229,0.22289999999999177,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2230,0.22299999999999176,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2231,0.22309999999999175,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2232,0.22319999999999174,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2233,0.22329999999999173,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2234,0.22339999999999172,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2235,0.2234999999999917,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2236,0.2235999999999917,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2237,0.22369999999999168,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2238,0.22379999999999167,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2239,0.22389999999999166,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2240,0.22399999999999165,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2241,0.22409999999999164,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2242,0.22419999999999163,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2243,0.22429999999999162,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2244,0.2243999999999916,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2245,0.2244999999999916,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2246,0.22459999999999158,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2247,0.22469999999999157,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2248,0.22479999999999156,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2249,0.22489999999999155,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2250,0.22499999999999154,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2251,0.22509999999999153,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2252,0.22519999999999152,6.510416666666667e-05,0.0,False,False,watch,0.0031286168981481477,3.5,looming
2253,0.2252999999999915,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2254,0.2253999999999915,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2255,0.22549999999999149,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2256,0.22559999999999147,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2257,0.22569999999999146,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2258,0.22579999999999145,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2259,0.22589999999999144,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2260,0.22599999999999143,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2261,0.22609999999999142,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2262,0.2261999999999914,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2263,0.2262999999999914,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2264,0.22639999999999139,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2265,0.22649999999999137,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2266,0.22659999999999136,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2267,0.22669999999999135,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2268,0.22679999999999134,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2269,0.22689999999999133,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2270,0.22699999999999132,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2271,0.2270999999999913,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2272,0.2271999999999913,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2273,0.2272999999999913,5.208333333333334e-05,0.0,False,False,watch,0.002965856481481481,3.5,looming
2274,0.22739999999999128,4.340277777777778e-05,0.0,False,False,watch,0.0022786458333333335,3.5,looming
2275,0.22749999999999126,4.340277777777778e-05,0.0,False,False,watch,0.0022786458333333335,3.5,looming
2276,0.22759999999999125,4.340277777777778e-05,0.0,False,False,watch,0.0022786458333333335,3.5,looming
2277,0.22769999999999124,4.340277777777778e-05,0.0,False,False,watch,0.0022786458333333335,3.5,looming
2278,0.22779999999999123,4.340277777777778e-05,0.0,False,False,watch,0.0022786458333333335,3.5,looming
2279,0.22789999999999122,4.340277777777778e-05,0.0,False,False,watch,0.0022786458333333335,3.5,looming
2280,0.2279999999999912,4.340277777777778e-05,0.0,False,False,watch,0.0022786458333333335,3.5,looming
2281,0.2280999999999912,4.340277777777778e-05,0.0,False,False,watch,0.0022786458333333335,3.5,looming
